DroneID,Tasa
Drone_1,0
Drone_2,0
Drone_3,0
Drone_4,0
Drone_1,0
Drone_2,0
Drone_3,14
Drone_4,0
Drone_1,9
Drone_2,4
Drone_3,9
Drone_4,1
Drone_1,7
Drone_2,15
Drone_3,13
Drone_4,6
Drone_1,11
Drone_2,9
Drone_3,10
Drone_4,11
Drone_1,18
Drone_2,1
Drone_3,2
Drone_4,6
Drone_1,12
Drone_2,17
Drone_3,6
Drone_4,9
Drone_1,35
Drone_2,0
Drone_3,8
Drone_4,18
Drone_1,6
Drone_2,23
Drone_3,8
Drone_4,7
