0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,2,2,1,1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,2,3,1,1,0,0,0,0,0,0,0,0
0,0,0,0,1,2,1,0,0,1,0,0,0,1,0,1,0,1,2,1,0,1,1,1,0,0,0,0,0,0
0,0,0,4,3,4,4,0,0,1,0,0,0,1,2,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0
0,0,0,1,4,0,2,2,1,1,1,1,0,0,1,1,2,2,1,0,0,0,0,0,1,0,0,0,0,0
0,0,3,2,1,0,3,4,2,2,6,1,0,0,1,1,2,1,1,1,2,1,1,1,2,0,0,0,0,0
0,0,0,0,4,1,2,4,7,6,3,1,0,1,2,3,2,0,1,1,1,0,0,0,0,0,0,0,0,0
0,0,0,0,2,0,4,1,5,4,2,0,0,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2,0,0,0,1,4,2,4,2,1,1,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,4,7,1,2,1,1,0,0,1,2,4,2,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,2,7,7,3,4,4,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,2,12,10,4,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,1,3,3,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4,14,4,8,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4,2,0,4,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,4,5,1,2,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
