DroneID,Tasa
ppalDrone,1
Drone_1,0
ppalDrone,14
Drone_1,0
ppalDrone,22
Drone_1,0
ppalDrone,15
Drone_1,13
ppalDrone,34
Drone_1,16
ppalDrone,14
Drone_1,6
ppalDrone,17
Drone_1,17
ppalDrone,20
Drone_1,3
ppalDrone,30
Drone_1,4
