0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,3,4,2,11,2,1,1,1,0,0,0,0,0,0,0
0,0,0,0,0,1,1,2,1,1,1,1,1,0,11,5,8,3,2,0,0,2,1,0,0,0,0,0,0,0
0,0,0,0,0,0,1,2,0,0,0,0,0,0,3,7,6,2,3,1,1,2,1,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,0,0,0,0,3,7,6,10,5,4,3,1,0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,1,1,0,0,0,3,4,10,7,9,16,4,3,1,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,1,1,0,1,6,5,7,3,3,9,5,11,2,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,1,1,5,8,3,4,4,4,2,5,9,5,6,4,1,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,1,5,9,6,3,9,4,0,1,2,4,3,2,5,4,4,6,1,0,0
0,0,0,0,0,0,0,0,0,0,0,2,4,6,4,15,4,2,2,1,3,6,3,4,5,6,2,0,0,0
0,0,0,0,0,0,0,0,0,1,5,2,2,3,2,8,5,2,1,1,1,10,10,2,1,1,1,0,0,0
0,0,0,0,0,0,0,0,1,1,5,0,2,4,3,13,8,4,3,3,0,3,1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,5,2,3,2,4,3,4,1,0,2,2,3,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,2,4,1,0,0,0,2,2,2,2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,3,0,1,0,1,0,0,1,2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
