DroneID,Tasa
ppalDrone,0
Drone_1,0
ppalDrone,13
Drone_1,3
ppalDrone,23
Drone_1,5
ppalDrone,13
Drone_1,23
ppalDrone,33
Drone_1,24
ppalDrone,19
Drone_1,14
ppalDrone,15
Drone_1,19
ppalDrone,47
Drone_1,29
ppalDrone,24
Drone_1,22
