DroneID,Tasa
ppalDrone,0
Drone_1,0
Drone_2,0
Drone_3,0
ppalDrone,13
Drone_1,0
Drone_2,0
Drone_3,0
ppalDrone,0
Drone_1,0
Drone_2,0
Drone_3,0
ppalDrone,39
Drone_1,1
Drone_2,6
Drone_3,0
ppalDrone,2
Drone_1,9
Drone_2,4
Drone_3,7
ppalDrone,0
Drone_1,17
Drone_2,6
Drone_3,14
ppalDrone,0
Drone_1,8
Drone_2,10
Drone_3,15
ppalDrone,0
Drone_1,15
Drone_2,3
Drone_3,20
ppalDrone,1
Drone_1,23
Drone_2,15
Drone_3,18
