DroneID,Tasa
Drone_1,0
Drone_2,0
Drone_1,0
Drone_2,0
Drone_1,1
Drone_2,0
Drone_1,11
Drone_2,8
Drone_1,9
Drone_2,48
Drone_1,7
Drone_2,25
Drone_1,13
Drone_2,13
Drone_1,32
Drone_2,48
Drone_1,9
Drone_2,25
