DroneID,Tasa
ppalDrone,0
Drone_1,0
ppalDrone,16
Drone_1,0
ppalDrone,17
Drone_1,0
ppalDrone,22
Drone_1,5
ppalDrone,26
Drone_1,22
ppalDrone,22
Drone_1,24
ppalDrone,34
Drone_1,15
ppalDrone,31
Drone_1,13
ppalDrone,25
Drone_1,10
