DroneID,Tasa
Drone_1,0
Drone_2,0
Drone_1,0
Drone_2,0
Drone_1,0
Drone_2,20
Drone_1,5
Drone_2,18
Drone_1,19
Drone_2,14
Drone_1,24
Drone_2,21
Drone_1,23
Drone_2,10
Drone_1,19
Drone_2,14
Drone_1,26
Drone_2,26
