0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,4,4,2,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,2,2,3,2,3,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,1,0,0,0,3,1,1,3,2,3,0,0,0,0
0,0,0,0,1,1,1,2,2,2,1,0,0,1,1,1,1,0,0,1,1,0,1,2,1,2,2,0,0,0
0,1,1,1,1,0,1,1,3,3,1,1,2,0,1,0,1,0,0,3,1,0,2,2,2,2,0,0,0,0
0,1,0,0,0,1,2,2,2,1,1,2,1,0,1,0,1,1,4,2,1,0,0,0,1,0,1,1,0,0
0,0,1,0,0,1,1,1,0,0,0,0,1,2,1,0,0,1,5,4,2,0,0,0,1,0,2,1,0,0
0,0,0,1,1,0,1,1,0,0,0,0,0,2,1,1,2,6,5,5,2,1,5,3,2,1,2,0,0,0
0,0,0,0,1,2,1,0,0,0,0,0,0,2,3,3,8,8,2,4,2,1,3,5,6,1,1,0,0,0
0,0,0,0,1,2,0,0,0,0,0,0,1,3,1,1,5,9,10,6,6,4,5,5,1,0,0,0,0,0
0,0,0,2,1,3,1,1,1,1,1,0,2,3,0,4,6,5,14,1,4,3,4,1,1,0,0,0,0,0
0,0,0,2,2,2,0,0,0,0,1,3,3,3,2,6,5,3,2,1,1,4,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,7,6,5,1,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,4,7,8,2,2,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,2,4,4,6,1,2,1,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,3,11,3,6,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,2,8,10,10,4,0,0,0,0,0,0,0,0
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,5,2,6,5,1,0,0,0,0,0,0,0
3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,1,1,0,0,0,0,0,0
3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,6,3,1,0,1,10,1,0,0,0,0,0
1,1,0,0,1,1,1,1,1,0,0,0,0,1,2,3,5,5,9,1,0,0,1,3,1,0,0,0,0,0
0,0,0,0,0,0,0,0,1,1,1,1,2,3,3,2,2,4,2,1,1,1,2,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,1,2,0,1,4,1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
