DroneID,Tasa
ppalDrone,0
Drone_1,0
ppalDrone,9
Drone_1,0
ppalDrone,9
Drone_1,0
ppalDrone,14
Drone_1,1
ppalDrone,30
Drone_1,10
ppalDrone,21
Drone_1,21
ppalDrone,7
Drone_1,3
ppalDrone,22
Drone_1,14
ppalDrone,17
Drone_1,20
